battery_id,cycle_number,timestamp,avg_voltage,max_voltage,min_voltage,avg_current_charge,avg_current_discharge,avg_temperature,max_temperature,min_temperature,capacity_charge,capacity_discharge,internal_resistance,charge_time_h,discharge_time_h,charge_energy_wh,discharge_energy_wh,coulombic_efficiency,health_score,is_anomaly,anomaly_type
BAT-005,44,2023-01-11T21:50:40,3.5232,3.98,2.9493,1.594,-1.3951,27.115,31.077,23.628,2.95978,2.91687,92.38,1.7744,2.1132,10.4278,10.2766,98.55,97.23,False,
BAT-005,45,2023-01-12T02:39:38,3.6152,4.1393,3.0201,1.4517,-1.554,24.536,30.583,20.503,2.95016,2.92019,95.154,1.9655,1.8169,10.6655,10.5571,98.984,97.34,False,
BAT-005,46,2023-01-12T07:53:58,3.5142,3.9424,2.8899,1.6837,-1.5357,27.107,32.628,24.241,2.95148,2.91311,94.05,1.7979,1.8429,10.3721,10.2372,98.7,97.1,False,
BAT-005,47,2023-01-12T12:07:52,3.5888,4.0808,3.0223,1.5588,-1.5111,26.88,33.617,23.723,2.93709,2.92154,97.824,1.8501,1.9307,10.5407,10.4849,99.471,97.38,False,
BAT-005,48,2023-01-12T16:55:31,3.5334,4.0398,2.85,1.6341,-1.6468,24.064,30.616,19.753,2.93597,2.90773,92.546,1.9292,1.8102,10.3739,10.2741,99.038,96.92,False,
BAT-005,49,2023-01-12T22:31:06,3.4854,3.947,2.9324,1.3787,-1.387,23.295,27.123,19.571,2.9556,2.91326,95.833,2.2498,2.1557,10.3014,10.1538,98.567,97.11,False,
BAT-005,50,2023-01-13T04:24:53,3.5323,3.9881,2.85,1.711,-1.6488,27.456,34.021,24.969,2.9503,2.90677,95.085,1.6475,1.7015,10.4214,10.2677,98.525,96.89,False,
BAT-005,51,2023-01-13T08:33:55,3.4659,4.0009,2.8855,1.3107,-1.4397,26.792,33.476,24.688,2.92511,2.89748,96.711,2.3456,2.0765,10.138,10.0423,99.056,96.58,False,
BAT-005,52,2023-01-13T13:53:39,3.608,4.126,2.9176,1.4105,-1.5557,25.098,29.279,22.241,2.92775,2.89894,94.165,2.2488,1.9409,10.5632,10.4592,99.016,96.63,False,
BAT-005,53,2023-01-13T18:59:25,3.4813,3.9155,2.87,1.56,-1.568,26.942,31.7,22.732,2.95292,2.90981,96.902,1.9499,1.9057,10.2799,10.1298,98.54,96.99,False,
BAT-005,54,2023-01-13T23:31:00,3.567,4.0243,2.8761,1.6376,-1.5803,23.11,29.807,20.569,2.92476,2.90006,94.619,1.9235,1.8043,10.4327,10.3445,99.155,96.67,False,
BAT-005,55,2023-01-14T04:44:37,3.3114,3.846,2.85,1.7548,-1.4044,47.565,51.068,42.621,2.75852,2.73983,125.542,1.4944,1.9055,9.1346,9.0727,99.322,91.33,True,capacity_drop
BAT-005,56,2023-01-14T09:34:01,3.4878,3.861,2.9266,1.5439,-1.6024,25.935,30.403,23.885,2.89737,2.87611,99.726,2.0475,1.7432,10.1055,10.0314,99.266,95.87,False,
BAT-005,57,2023-01-14T14:43:10,3.4918,3.9213,2.85,1.3581,-1.4155,26.315,30.469,24.027,2.91337,2.89607,98.116,2.0413,1.9475,10.173,10.1126,99.406,96.54,False,
BAT-005,58,2023-01-14T19:48:23,3.5504,4.0002,2.922,1.7948,-1.2227,25.634,32.757,22.836,2.91216,2.88634,99.121,1.5862,2.4491,10.3394,10.2478,99.113,96.21,False,
BAT-005,59,2023-01-15T01:08:26,3.5155,3.9426,2.85,1.766,-1.6923,25.369,31.148,21.272,2.89497,2.88034,96.809,1.7497,1.7735,10.1773,10.1259,99.495,96.01,False,
BAT-005,60,2023-01-15T06:15:23,3.564,4.0307,2.9321,1.5437,-1.6837,24.367,31.289,20.544,2.9126,2.89655,95.483,1.918,1.7056,10.3806,10.3234,99.449,96.55,False,
BAT-005,61,2023-01-15T11:11:09,3.5876,3.9396,3.0165,1.3722,-1.2518,26.195,33.995,22.219,2.91257,2.89456,96.188,2.2777,2.3269,10.4491,10.3845,99.382,96.49,False,
BAT-005,62,2023-01-15T17:13:10,3.6121,4.0509,2.8908,1.5519,-1.3289,25.415,30.673,22.641,2.9102,2.8882,100.446,1.7899,2.0876,10.512,10.4325,99.244,96.27,False,
BAT-005,63,2023-01-15T22:52:15,3.6436,4.0861,2.9987,1.4271,-1.5068,25.978,33.852,23.462,2.92579,2.88616,95.762,1.9713,1.887,10.6603,10.5159,98.646,96.21,False,
BAT-005,64,2023-01-16T03:33:09,3.5833,3.975,2.9544,1.4432,-1.5188,26.493,30.806,22.629,2.90165,2.87125,94.526,2.1237,1.8659,10.3974,10.2885,98.953,95.71,False,
BAT-005,65,2023-01-16T08:46:24,3.5474,4.0479,2.9186,1.7727,-1.309,27.184,33.192,23.554,2.89408,2.86904,96.511,1.7828,2.1533,10.2666,10.1777,99.135,95.63,False,
BAT-005,66,2023-01-16T13:46:34,3.6036,4.1064,2.91,1.5929,-1.3585,25.165,31.856,22.393,2.89891,2.86747,97.303,1.8122,2.1552,10.4464,10.3331,98.916,95.58,False,
BAT-005,67,2023-01-16T19:37:12,3.5325,3.8926,2.9548,1.6642,-1.321,26.936,30.381,24.261,2.93272,2.89282,97.92,1.7403,2.155,10.3599,10.219,98.64,96.43,False,
BAT-005,68,2023-01-17T01:25:22,3.5041,3.9809,2.85,1.4787,-1.4886,25.526,32.65,22.524,2.91494,2.88057,98.673,2.0107,1.8641,10.2141,10.0937,98.821,96.02,False,
BAT-005,69,2023-01-17T06:45:18,3.5423,4.0366,2.85,1.6703,-1.4474,26.295,33.442,21.774,2.89883,2.87268,94.369,1.802,2.0248,10.2686,10.176,99.098,95.76,False,
BAT-005,70,2023-01-17T11:46:34,3.5787,4.0412,2.9602,1.421,-1.2329,25.051,31.193,20.747,2.88024,2.86448,100.28,2.2015,2.2268,10.3076,10.2512,99.453,95.48,False,
BAT-005,71,2023-01-17T17:55:32,3.6365,4.112,3.0343,1.4025,-1.2746,26.01,32.63,23.573,2.88795,2.865,96.101,2.165,2.3309,10.5019,10.4185,99.205,95.5,False,
BAT-005,72,2023-01-18T00:11:29,3.4915,3.9553,2.85,1.4092,-1.3136,22.181,29.905,18.253,2.89344,2.87548,100.825,2.1221,2.2235,10.1025,10.0398,99.379,95.85,False,
BAT-005,73,2023-01-18T05:13:48,3.5211,4.0217,2.85,1.5143,-1.5035,24.003,30.604,20.506,2.88769,2.86737,97.284,1.9566,1.9423,10.1677,10.0962,99.296,95.58,False,
BAT-005,74,2023-01-18T09:53:03,3.5421,3.9098,2.9,1.3836,-1.6344,25.613,31.039,23.297,2.89189,2.87326,95.855,2.2357,1.7196,10.2435,10.1775,99.356,95.78,False,
BAT-005,75,2023-01-18T15:13:50,3.5645,4.1131,2.9313,1.6147,-1.3434,25.662,32.893,21.387,2.89704,2.87257,96.4,1.8776,2.1923,10.3266,10.2394,99.156,95.75,False,
BAT-005,76,2023-01-18T20:03:48,3.6011,4.065,2.8578,1.3185,-1.4132,28.491,33.191,25.538,2.88626,2.85897,103.579,2.3254,2.1072,10.3937,10.2955,99.054,95.3,False,
BAT-005,77,2023-01-19T01:48:08,3.4901,3.9654,2.9,1.5243,-1.5422,25.862,32.008,22.044,2.89267,2.87539,101.436,2.0837,1.9044,10.0956,10.0353,99.402,95.85,False,
BAT-005,78,2023-01-19T07:39:07,3.5597,3.9291,2.8969,1.4064,-1.4909,26.722,31.691,21.872,2.90857,2.86955,102.862,2.2024,1.9833,10.3537,10.2148,98.659,95.65,False,
BAT-005,79,2023-01-19T12:30:22,3.4767,3.8898,2.85,1.7497,-1.5332,27.952,32.401,23.026,2.87163,2.85636,103.219,1.6595,1.9399,9.9839,9.9308,99.468,95.21,False,
BAT-005,80,2023-01-19T17:46:28,3.6252,4.1467,2.882,1.465,-1.4692,27.782,31.868,23.389,2.89673,2.87251,98.577,1.9561,1.9955,10.5013,10.4135,99.164,95.75,False,
BAT-005,81,2023-01-19T23:00:42,3.4988,3.9293,2.85,1.723,-1.4397,25.256,29.583,21.557,2.8961,2.8671,95.589,1.6702,1.9593,10.133,10.0315,98.999,95.57,False,
BAT-005,82,2023-01-20T03:29:36,3.5577,3.9812,2.85,1.5558,-1.6161,24.459,29.312,20.243,2.88081,2.85325,99.428,1.8082,1.8485,10.2492,10.1511,99.043,95.11,False,
BAT-005,83,2023-01-20T08:30:31,3.4779,4.0127,2.8566,1.3796,-1.2492,24.055,29.845,20.111,2.88844,2.86207,98.804,2.2899,2.1904,10.0456,9.9539,99.087,95.4,False,
BAT-005,84,2023-01-20T13:47:07,3.5476,3.9304,2.85,1.7556,-1.4565,27.286,33.844,24.216,2.89936,2.87273,95.863,1.708,1.8967,10.2859,10.1914,99.081,95.76,False,
BAT-005,85,2023-01-20T18:38:01,3.5757,3.9392,2.9596,1.378,-1.6785,24.825,28.473,20.989,2.89165,2.86061,100.591,2.1511,1.6292,10.3396,10.2286,98.926,95.35,False,
BAT-005,86,2023-01-21T00:12:39,3.4965,3.932,2.9183,1.5851,-1.3557,27.708,35.635,24.71,2.86049,2.84611,104.805,1.8267,2.0561,10.0017,9.9514,99.497,94.87,False,
BAT-005,87,2023-01-21T05:50:57,3.5181,3.9838,2.85,1.3351,-1.6818,26.2,29.493,21.905,2.85406,2.83625,100.835,2.0881,1.6613,10.0409,9.9783,99.376,94.54,False,
BAT-005,88,2023-01-21T10:59:25,3.5538,4.0495,2.9332,1.5022,-1.3362,23.987,27.242,20.247,2.86306,2.84311,104.922,1.86,2.1738,10.1747,10.1038,99.303,94.77,False,
BAT-005,89,2023-01-21T15:35:15,3.5992,4.1438,2.9788,1.3297,-1.6306,28.185,31.526,25.935,2.86247,2.84018,102.225,2.199,1.7142,10.3025,10.2223,99.221,94.67,False,
BAT-005,90,2023-01-21T20:53:43,3.5979,4.0713,2.8748,1.3115,-1.47,22.82,28.212,18.372,2.87953,2.83811,101.226,2.3131,1.9798,10.3602,10.2112,98.562,94.6,False,
BAT-005,91,2023-01-22T02:00:21,3.6223,3.978,2.9055,1.3065,-1.2442,25.715,33.116,23.581,2.88332,2.85155,100.818,2.2199,2.227,10.4441,10.3291,98.898,95.05,False,
BAT-005,92,2023-01-22T07:27:54,3.6085,4.0246,3.0214,1.5649,-1.3783,26.276,29.471,22.137,2.87866,2.83925,101.449,1.8302,2.0521,10.3877,10.2455,98.631,94.64,False,
BAT-005,93,2023-01-22T13:18:55,3.5367,4.0828,2.85,1.6575,-1.5603,26.628,34.267,23.009,2.84889,2.8314,104.081,1.6748,1.8964,10.0758,10.0139,99.386,94.38,False,
BAT-005,94,2023-01-22T18:08:47,3.4996,3.9652,2.8911,1.3204,-1.3937,24.132,29.69,20.754,2.88003,2.84489,100.793,2.0977,1.9892,10.0789,9.9559,98.78,94.83,False,
BAT-005,95,2023-01-22T23:09:20,3.4962,3.9675,2.8811,1.6351,-1.5451,24.557,29.65,19.654,2.86307,2.8257,105.968,1.7357,1.8343,10.01,9.8793,98.695,94.19,False,
BAT-005,96,2023-01-23T04:01:56,3.4978,4.0313,2.9459,1.6004,-1.2017,24.864,32.701,20.817,2.87265,2.83636,102.362,1.7581,2.4777,10.048,9.9211,98.737,94.55,False,
BAT-005,97,2023-01-23T09:09:11,3.5357,4.0109,2.8984,1.758,-1.326,25.555,31.707,22.984,2.87584,2.84229,105.401,1.7577,2.1092,10.1681,10.0495,98.833,94.74,False,
BAT-005,98,2023-01-23T14:09:05,3.4724,3.9724,2.85,1.6169,-1.4981,25.935,31.325,22.638,2.8686,2.82941,100.199,1.7001,1.7984,9.961,9.8249,98.634,94.31,False,
BAT-005,99,2023-01-23T19:04:34,3.509,4.0166,2.85,1.7198,-1.5971,27.572,33.691,22.999,2.85377,2.83267,102.219,1.681,1.8039,10.0138,9.9397,99.261,94.42,False,
BAT-005,100,2023-01-23T23:18:01,3.5429,3.965,2.8526,1.754,-1.2056,25.147,31.675,21.44,2.84607,2.82794,101.135,1.6192,2.3812,10.0832,10.019,99.363,94.26,False,
BAT-005,101,2023-01-24T05:06:05,3.6218,4.0728,2.8734,1.4101,-1.572,26.236,33.39,22.181,2.8581,2.8302,101.927,1.9835,1.7268,10.3513,10.2503,99.024,94.34,False,
BAT-005,102,2023-01-24T09:34:56,3.4541,3.886,2.85,1.4876,-1.2377,25.227,32.976,21.416,2.87001,2.84436,103.55,2.019,2.3935,9.9135,9.8248,99.106,94.81,False,
BAT-005,103,2023-01-24T15:19:16,3.5239,3.9626,2.933,1.714,-1.2437,25.883,32.384,22.972,2.84066,2.8119,104.265,1.6159,2.2493,10.0101,9.9087,98.987,93.73,False,
BAT-005,104,2023-01-24T20:49:08,3.4849,3.9768,2.9331,1.3713,-1.247,27.533,33.937,22.704,2.86197,2.82481,108.954,2.0107,2.2667,9.9736,9.8441,98.702,94.16,False,
BAT-005,105,2023-01-25T02:09:18,3.5025,3.9809,2.85,1.5596,-1.371,27.422,30.479,24.978,2.83793,2.8219,104.315,1.7887,2.1561,9.9399,9.8838,99.435,94.06,False,
BAT-005,106,2023-01-25T08:03:20,3.5685,3.9624,2.85,1.6783,-1.3171,25.839,32.785,21.105,2.8531,2.82177,102.385,1.7129,2.1389,10.1814,10.0696,98.902,94.06,False,
BAT-005,107,2023-01-25T12:52:19,3.5298,4.0358,2.8753,1.4632,-1.4316,25.166,30.571,21.501,2.84279,2.82225,104.664,1.8961,1.8743,10.0345,9.962,99.278,94.07,False,
BAT-005,108,2023-01-25T18:32:13,3.5664,4.0536,2.85,1.4433,-1.3573,29.357,34.64,24.854,2.84604,2.82212,105.37,2.0542,2.0128,10.1501,10.0648,99.16,94.07,False,
BAT-005,109,2023-01-26T00:32:24,3.5636,3.9658,2.85,1.3703,-1.4215,25.792,32.206,22.406,2.842,2.80992,104.097,2.1445,2.016,10.1278,10.0135,98.871,93.66,False,
BAT-005,110,2023-01-26T06:20:48,3.5881,3.9654,2.9462,1.5298,-1.4529,23.822,30.028,18.959,2.84304,2.80478,107.449,1.8136,1.903,10.2012,10.064,98.654,93.49,False,
BAT-005,111,2023-01-26T10:40:29,3.5009,3.9094,2.85,1.7952,-1.552,26.79,33.205,22.173,2.85296,2.81115,106.734,1.5643,1.8506,9.9879,9.8416,98.534,93.7,False,
BAT-005,112,2023-01-26T15:30:38,3.6115,4.0009,3.0292,1.6692,-1.5239,27.804,33.078,25.116,2.84122,2.82472,99.719,1.8136,1.8997,10.261,10.2014,99.419,94.16,False,
BAT-005,113,2023-01-26T20:30:28,3.4874,3.9683,2.8857,1.7417,-1.3249,26.905,32.543,24.27,2.85545,2.83249,108.996,1.6942,2.2351,9.958,9.878,99.196,94.42,False,
BAT-005,114,2023-01-27T02:21:13,3.5361,4.072,2.8596,1.3925,-1.6962,24.324,27.997,19.925,2.84419,2.81502,105.638,2.1113,1.6431,10.0574,9.9542,98.974,93.83,False,
BAT-005,115,2023-01-27T06:54:08,3.5054,4.0489,2.85,1.6956,-1.5995,25.735,32.719,22.382,2.83377,2.81499,106.963,1.6028,1.7086,9.9334,9.8676,99.337,93.83,False,
BAT-005,116,2023-01-27T11:22:50,3.5711,3.9729,2.899,1.4384,-1.4381,29.334,35.737,24.772,2.8332,2.8099,102.387,1.8954,2.0164,10.1176,10.0344,99.178,93.66,False,
BAT-005,117,2023-01-27T17:04:11,3.4738,3.8631,2.85,1.7777,-1.2877,26.459,34.449,24.417,2.85712,2.81968,101.72,1.5381,2.1394,9.9249,9.7949,98.69,93.99,False,
BAT-005,118,2023-01-27T21:35:06,3.4905,3.8834,2.8501,1.3167,-1.5989,26.263,30.307,22.458,2.81374,2.78808,107.692,2.1702,1.8006,9.8213,9.7317,99.088,92.94,False,
BAT-005,119,2023-01-28T03:31:53,3.5532,3.981,2.85,1.3734,-1.6592,25.571,30.527,23.18,2.84029,2.81892,99.142,2.126,1.728,10.0921,10.0162,99.248,93.96,False,
BAT-005,120,2023-01-28T08:04:44,3.5235,3.9215,2.9187,1.3726,-1.2626,24.405,28.19,22.005,2.84197,2.80653,108.219,2.1329,2.2681,10.0136,9.8888,98.753,93.55,False,
BAT-005,121,2023-01-28T14:08:49,3.5781,3.957,2.85,1.348,-1.3386,27.062,34.522,23.556,2.82854,2.80883,106.752,2.2945,2.1672,10.1209,10.0504,99.303,93.63,False,
BAT-005,122,2023-01-28T20:14:28,3.6363,4.176,2.9579,1.5414,-1.4574,27.398,31.172,24.481,2.82171,2.79809,107.269,1.7639,1.841,10.2606,10.1747,99.163,93.27,False,
BAT-005,123,2023-01-29T00:48:49,3.6041,4.0425,2.9505,1.3333,-1.4908,26.348,30.666,21.784,2.8287,2.79754,106.967,2.1002,1.879,10.1949,10.0826,98.899,93.25,False,
BAT-005,124,2023-01-29T06:36:16,3.4963,3.9687,2.9294,1.3622,-1.6855,24.771,32.25,21.943,2.82084,2.79081,110.308,2.0904,1.665,9.8625,9.7575,98.935,93.03,False,
BAT-005,125,2023-01-29T11:47:55,3.5303,3.9251,2.85,1.7919,-1.2145,27.224,35.045,24.198,2.82533,2.79611,106.148,1.5898,2.3398,9.9742,9.871,98.966,93.2,False,
BAT-005,126,2023-01-29T16:45:27,3.5931,3.9954,2.8648,1.7588,-1.6035,26.9,32.883,22.875,2.82275,2.78376,107.244,1.6273,1.7325,10.1424,10.0023,98.619,92.79,False,
BAT-005,127,2023-01-29T21:43:48,3.5682,3.957,2.9775,1.3984,-1.4386,29.308,36.448,25.678,2.81593,2.79666,106.499,1.9375,1.9777,10.0478,9.979,99.315,93.22,False,
BAT-005,128,2023-01-30T02:49:19,3.5174,4.0233,2.8926,1.7818,-1.2802,26.704,33.52,22.902,2.81632,2.7886,104.619,1.5279,2.1041,9.9061,9.8086,99.016,92.95,False,
BAT-005,129,2023-01-30T07:09:00,3.5734,4.0689,2.85,1.3412,-1.2176,26.825,31.511,23.249,2.814,2.7872,105.348,1.9945,2.3332,10.0556,9.9598,99.048,92.91,False,
BAT-005,130,2023-01-30T13:24:47,3.4952,3.8938,2.85,1.6632,-1.3114,26.516,32.574,22.769,2.82191,2.78698,107.104,1.8374,2.1274,9.8632,9.7411,98.762,92.9,False,
BAT-005,131,2023-01-30T19:04:39,3.5098,3.873,2.9508,1.3249,-1.6607,25.298,32.482,20.408,2.83072,2.79811,108.75,2.2544,1.6875,9.9352,9.8207,98.848,93.27,False,
BAT-005,132,2023-01-31T00:14:17,3.5589,4.0043,2.9321,1.4488,-1.2273,28.523,35.173,26.008,2.81754,2.77952,110.33,2.1103,2.1694,10.0275,9.8922,98.651,92.65,False,
BAT-005,133,2023-01-31T05:05:40,3.4742,3.8761,2.85,1.3741,-1.2122,26.002,29.565,21.613,2.81918,2.79895,112.46,2.087,2.3376,9.7944,9.7241,99.283,93.3,False,
BAT-005,134,2023-01-31T11:19:53,3.6001,3.9753,2.942,1.5418,-1.532,28.97,32.607,24.05,2.81237,2.77432,111.341,1.8603,1.7624,10.1247,9.9878,98.647,92.48,False,
BAT-005,135,2023-01-31T15:38:50,3.6266,4.014,2.9424,1.4084,-1.291,25.321,31.8,22.029,2.78633,2.7684,106.589,2.1112,2.212,10.105,10.04,99.356,92.28,False,
BAT-005,136,2023-01-31T21:24:18,3.5575,4.0973,3.0068,1.4535,-1.2772,27.121,34.342,23.948,2.82356,2.78688,107.933,2.0894,2.169,10.0449,9.9144,98.701,92.9,False,
BAT-005,137,2023-02-01T03:31:37,3.4944,3.8836,2.8671,1.7928,-1.5826,28.347,36.024,25.267,2.78917,2.77036,107.856,1.5184,1.8081,9.7463,9.6806,99.326,92.35,False,
BAT-005,138,2023-02-01T07:22:18,3.5329,3.9316,2.9613,1.3016,-1.5874,26.091,29.901,23.844,2.80022,2.78569,108.436,2.1337,1.7294,9.8929,9.8416,99.481,92.86,False,
BAT-005,139,2023-02-01T12:25:37,3.5549,3.9669,2.9884,1.4883,-1.4764,25.206,30.045,20.537,2.82669,2.78547,108.207,1.9599,1.9276,10.0485,9.9019,98.542,92.85,False,
BAT-005,140,2023-02-01T16:51:35,3.5554,3.9745,2.9613,1.7804,-1.6042,26.119,31.167,22.858,2.79447,2.77468,110.668,1.715,1.655,9.9354,9.865,99.292,92.49,False,
BAT-005,141,2023-02-01T21:51:58,3.515,4.0621,2.85,1.4474,-1.3732,26.669,32.66,24.634,2.82376,2.78289,109.357,1.8949,1.9426,9.9256,9.7819,98.553,92.76,False,
BAT-005,142,2023-02-02T02:28:18,3.4564,3.8937,2.85,1.742,-1.2326,27.893,31.183,23.696,2.81001,2.76937,107.513,1.751,2.3033,9.7124,9.572,98.554,92.31,False,
BAT-005,143,2023-02-02T07:15:08,3.4876,3.95,2.9222,1.5125,-1.5548,26.577,32.771,22.305,2.79707,2.78202,108.577,1.9057,1.7849,9.755,9.7025,99.462,92.73,False,
BAT-005,144,2023-02-02T12:32:20,3.6024,4.0355,2.8922,1.5724,-1.5434,25.561,29.038,21.966,2.79808,2.77012,111.833,1.9092,1.7619,10.0797,9.979,99.001,92.34,False,
BAT-005,145,2023-02-02T18:09:03,3.5094,3.8831,2.8834,1.3179,-1.5757,25.779,29.847,22.309,2.80621,2.7707,104.196,2.2374,1.801,9.8482,9.7236,98.735,92.36,False,
BAT-005,146,2023-02-03T00:08:37,3.4895,3.8662,2.85,1.5961,-1.5839,24.524,31.644,19.972,2.77925,2.75865,104.306,1.8614,1.8178,9.6982,9.6263,99.259,91.96,False,
BAT-005,147,2023-02-03T05:37:52,3.634,4.0325,3.0345,1.698,-1.6947,24.955,32.805,22.15,2.79555,2.7657,106.121,1.666,1.6986,10.1591,10.0506,98.932,92.19,False,
BAT-005,148,2023-02-03T10:56:18,3.5992,4.0265,3.0431,1.3823,-1.2372,24.965,28.241,22.134,2.79583,2.75587,113.174,2.1001,2.1475,10.0628,9.919,98.571,91.86,False,
BAT-005,149,2023-02-03T16:09:35,3.6336,4.1204,2.887,1.6656,-1.2236,25.16,31.347,21.243,2.76159,2.74526,106.918,1.7821,2.1671,10.0344,9.975,99.408,91.51,False,
BAT-005,150,2023-02-03T22:04:51,3.5047,3.899,2.9019,1.7452,-1.3887,28.528,33.351,24.676,2.80109,2.76186,108.554,1.5732,1.8995,9.817,9.6796,98.599,92.06,False,
BAT-005,151,2023-02-04T03:21:42,3.5853,3.9665,2.9023,1.4938,-1.3909,26.823,34.585,24.313,2.8153,2.77544,110.907,1.9838,1.9265,10.0937,9.9508,98.584,92.51,False,
BAT-005,152,2023-02-04T07:49:28,3.5447,4.0475,2.9624,1.404,-1.498,25.064,28.068,22.991,2.79027,2.75897,106.694,2.0097,1.8461,9.8906,9.7797,98.878,91.97,False,
BAT-005,153,2023-02-04T13:09:37,3.5335,3.9267,2.85,1.5677,-1.3248,27.712,33.152,22.722,2.80006,2.75953,113.453,1.7168,2.0487,9.894,9.7508,98.553,91.98,False,
BAT-005,154,2023-02-04T18:50:18,3.5924,3.9943,2.9806,1.4229,-1.3914,28.832,35.489,25.035,2.77226,2.74994,107.636,1.9763,1.917,9.9591,9.8789,99.195,91.66,False,
BAT-005,155,2023-02-04T23:51:46,3.634,4.1461,2.9063,1.702,-1.4946,27.138,33.438,25.124,2.80096,2.76087,107.734,1.6566,1.9133,10.1786,10.0329,98.569,92.03,False,
BAT-005,156,2023-02-05T04:48:12,3.6212,4.0005,3.0586,1.7756,-1.2335,25.751,30.854,22.69,2.79465,2.75628,109.38,1.6487,2.2336,10.12,9.981,98.627,91.88,False,
BAT-005,157,2023-02-05T09:46:15,3.6116,4.099,2.9466,1.6071,-1.3095,27.391,32.63,22.631,2.775,2.75161,111.254,1.8494,2.1476,10.0223,9.9378,99.157,91.72,False,
BAT-005,158,2023-02-05T14:57:28,3.5044,3.958,2.9235,1.4531,-1.451,27.581,31.143,24.951,2.77699,2.75454,108.848,1.9852,1.9807,9.7317,9.653,99.191,91.82,False,
BAT-005,159,2023-02-05T19:46:56,3.5016,4.0001,2.85,1.3073,-1.6182,26.477,32.145,22.147,2.77796,2.75894,110.519,2.22,1.7593,9.7274,9.6608,99.315,91.96,False,
BAT-005,160,2023-02-06T01:19:30,3.5811,4.0694,2.92,1.6552,-1.2754,27.245,34.811,24.594,2.77082,2.74887,110.196,1.6264,2.2081,9.9225,9.8439,99.208,91.63,False,
BAT-005,161,2023-02-06T05:57:04,3.6218,4.0724,2.8796,1.4459,-1.3169,28.041,33.905,25.287,2.76415,2.73106,107.209,1.9226,2.0184,10.0111,9.8912,98.803,91.04,False,
BAT-005,162,2023-02-06T10:44:51,3.5685,3.9248,2.926,1.6119,-1.5893,30.405,38.002,25.885,2.78018,2.74114,116.19,1.6598,1.7942,9.9211,9.7817,98.596,91.37,False,
BAT-005,163,2023-02-06T15:02:09,3.5488,4.0675,2.85,1.5075,-1.6245,26.06,31.148,23.33,2.76766,2.73672,108.471,1.9722,1.7049,9.8218,9.712,98.882,91.22,False,
BAT-005,164,2023-02-06T19:51:34,3.5366,3.9018,2.9197,1.6809,-1.3267,28.097,35.873,25.425,2.78642,2.74901,108.053,1.6767,1.9957,9.8543,9.722,98.657,91.63,False,
BAT-005,165,2023-02-07T01:04:12,3.5993,4.1258,2.8629,1.6154,-1.2192,26.561,34.021,22.891,2.75571,2.72604,109.602,1.7999,2.2037,9.9186,9.8118,98.923,90.87,False,
BAT-005,166,2023-02-07T06:19:37,3.4928,3.921,2.85,1.3043,-1.582,27.474,33.963,23.947,2.77494,2.73728,114.609,2.2735,1.7194,9.6925,9.5609,98.643,91.24,False,
BAT-005,167,2023-02-07T11:20:19,3.6063,3.9957,2.9083,1.4262,-1.4156,29.07,32.637,25.873,2.76729,2.7414,112.222,2.0049,1.8982,9.9796,9.8863,99.064,91.38,False,
BAT-005,168,2023-02-07T15:51:15,3.5416,3.9449,2.85,1.6338,-1.5401,27.678,32.261,23.906,2.78941,2.75932,112.19,1.8676,1.7798,9.8791,9.7725,98.921,91.98,False,
BAT-005,169,2023-02-07T20:59:58,3.5294,4.0251,2.85,1.6697,-1.5665,26.284,30.061,21.672,2.76879,2.72968,112.052,1.6561,1.6747,9.7722,9.6341,98.588,90.99,False,
BAT-005,170,2023-02-08T01:01:24,3.5632,3.9726,2.85,1.6833,-1.6353,26.694,34.255,22.111,2.75248,2.72723,110.058,1.6643,1.6967,9.8076,9.7177,99.083,90.91,False,
BAT-005,171,2023-02-08T05:17:32,3.4761,3.9711,2.85,1.5432,-1.6929,29.761,33.553,26.986,2.76653,2.73106,117.103,1.9192,1.6557,9.6169,9.4936,98.718,91.04,False,
BAT-005,172,2023-02-08T10:31:35,3.5684,4.0232,2.9904,1.4982,-1.4363,26.358,34.331,24.245,2.76005,2.73427,109.43,2.0042,1.8237,9.8489,9.7569,99.066,91.14,False,
BAT-005,173,2023-02-08T16:08:36,3.5404,3.9198,2.9419,1.6463,-1.507,27.58,30.883,23.905,2.74682,2.72782,117.003,1.6424,1.8304,9.7248,9.6575,99.308,90.93,False,
BAT-005,174,2023-02-08T20:31:40,3.6393,4.1451,2.9705,1.7318,-1.2906,27.545,33.945,23.856,2.75254,2.72285,109.447,1.7166,2.154,10.0172,9.9092,98.921,90.76,False,
BAT-005,175,2023-02-09T01:58:25,3.5014,3.9098,2.85,3.5529,-1.6941,26.926,34.486,22.253,2.74626,2.72567,109.844,0.7617,1.5965,9.6158,9.5437,99.25,90.86,True,current_surge
BAT-005,176,2023-02-09T05:54:33,3.614,3.9996,2.9796,1.6258,-1.6112,23.505,27.113,19.568,2.76884,2.72902,107.361,1.693,1.6779,10.0066,9.8627,98.562,90.97,False,
BAT-005,177,2023-02-09T11:16:17,3.6254,3.9914,2.9916,1.6161,-1.2773,27.823,35.052,24.255,2.73952,2.72306,111.47,1.6181,2.1352,9.9318,9.8722,99.399,90.77,False,
